problemId,level,averageTries,tags
19579,21,2.3721,"flow,mfmc,"
19580,16,4.6646,"data_structures,greedy,priority_queue,sorting,"
19581,15,2.3817,"dfs,graphs,graph_traversal,trees,"
19582,13,3.7651,"dp,greedy,"
19583,9,2.5966,"data_structures,hash_set,implementation,string,"
19584,13,2.8195,"data_structures,prefix_sum,sorting,sweeping,"
19585,18,7.8218,"data_structures,hashing,string,trees,trie,"
19586,22,4.3571,"convex_hull,geometry,rotating_calipers,"
19587,15,1.7464,"dp,exponentiation_by_squaring,math,"
19588,16,2.5467,"greedy,prefix_sum,sorting,"
19589,24,3.24,"splay_tree,trees,"
19590,15,2.9705,"greedy,"
19591,13,3.8799,"data_structures,deque,implementation,parsing,string,"
19592,6,1.8725,"binary_search,bruteforcing,math,"
19593,12,2.7368,"data_structures,disjoint_set,"
19594,16,2.2703,"greedy,"
19595,14,1.9667,"dp,game_theory,math,number_theory,prefix_sum,primality_test,sieve,"
19596,19,2.0,"constructive,dfs,eulerian_path,graphs,graph_traversal,"
19597,11,3.1296,"backtracking,greedy,string,"
19598,11,2.3564,"data_structures,greedy,priority_queue,sorting,sweeping,"
19599,8,1.8444,"binary_search,ternary_search,"
19600,12,1.8,"binary_search,prefix_sum,ternary_search,"
19601,12,2.3478,"math,recursion,"
19618,20,4.186,"dp,greedy,"
19619,22,1.7838,"binary_search,data_structures,disjoint_set,graphs,lca,mst,smaller_to_larger,trees,"
19620,24,1.125,"case_work,centroid,centroid_decomposition,divide_and_conquer,trees,"
19621,9,2.0114,"bruteforcing,dp,"
19622,9,2.1745,"dp,"
19623,13,2.2167,"binary_search,coordinate_compression,dp,"
19636,7,3.4946,"implementation,"
19637,8,2.843,"binary_search,"
19638,10,2.9791,"data_structures,implementation,priority_queue,"
19639,11,4.4606,"greedy,"
19640,12,2.6844,"data_structures,implementation,priority_queue,simulation,"
19641,11,2.5606,"dfs,euler_tour_technique,graphs,graph_traversal,trees,"
19642,16,2.0435,"dp,dp_tree,parsing,recursion,string,trees,"
19643,18,7.6154,"backtracking,heuristics,"
19644,12,4.4105,"data_structures,greedy,prefix_sum,queue,"
19645,15,2.6513,"dp,knapsack,"
19646,16,1.5394,"binary_search,data_structures,segtree,"
19647,19,2.1786,"bipartite_matching,graphs,graph_traversal,"
19648,18,1.129,"dp,exponentiation_by_squaring,floyd_warshall,graphs,math,"
19649,18,6.1,"dp,graphs,scc,topological_sorting,"
19650,23,6.75,"convex_hull,dijkstra,geometry,graphs,point_in_convex_polygon,"
19651,21,4.3684,"data_structures,lazyprop,segtree,"
19698,2,1.6709,"arithmetic,math,"
19699,9,2.558,"backtracking,bruteforcing,math,number_theory,primality_test,sieve,"
19700,15,3.1049,"data_structures,greedy,tree_set,"
19701,15,3.1364,"dijkstra,graphs,"
19702,21,4.0,"combinatorics,constructive,graphs,math,"
19703,21,4.2692,"2_sat,graphs,scc,"
19843,5,1.7538,"implementation,"
19844,7,2.9662,"implementation,string,"
19845,12,2.4094,"binary_search,"
19846,15,1.6047,"ad_hoc,constructive,"
19847,14,3.208,"dp,math,probability,"
19848,19,1.8788,"data_structures,greedy,stack,"
19849,19,2.3939,"backtracking,bitmask,geometry,math,"
19850,19,2.4815,"dp,knapsack,"
19851,21,2.3039,"data_structures,lazyprop,segtree,"
19852,22,2.0385,"ad_hoc,data_structures,disjoint_set,graphs,mst,"
19853,22,3.6042,"constructive,graphs,"
19854,26,4.5625,"data_structures,divide_and_conquer,graphs,lazyprop,link_cut_tree,segtree,trees,two_pointer,"
19855,25,3.3333,"dijkstra,flow,graphs,mcmf,"
19856,26,1.75,"data_structures,"
19857,19,2.4426,"binary_search,greedy,parametric_search,"
19939,7,2.6713,"greedy,math,"
19940,11,3.638,"bfs,graphs,graph_traversal,greedy,math,"
19941,8,2.0274,"greedy,"
19942,11,3.9363,"backtracking,bruteforcing,"
19943,21,5.0,"cht,dp,"
19944,2,1.4934,"implementation,"
19945,5,2.5227,"implementation,math,"
19946,4,2.1229,"arithmetic,implementation,math,"
19947,6,2.7924,"bruteforcing,dp,"
19948,8,3.9348,"implementation,string,"
19949,9,1.2714,"backtracking,bruteforcing,"
19950,11,1.8218,"geometry,geometry_3d,greedy,"
19951,11,1.7534,"prefix_sum,"
19952,12,5.0602,"bfs,graphs,graph_traversal,"
19953,12,3.029,"math,number_theory,"
19954,16,2.2273,"data_structures,game_theory,greedy,hash_set,math,"
19955,21,8.1818,"bfs,data_structures,disjoint_set,graphs,graph_traversal,implementation,"
19998,24,4.2667,"backtracking,dancing_links,knuth_x,"
20000,26,8.0909,"ad_hoc,backtracking,bitmask,case_work,constructive,dfs,divide_and_conquer,graphs,graph_traversal,implementation,math,number_theory,parsing,precomputation,primality_test,recursion,string,trees,"
20001,4,1.5858,"implementation,"
20002,11,1.8963,"bruteforcing,prefix_sum,"
20003,10,4.504,"euclidean,math,number_theory,"
20004,7,1.6901,"game_theory,math,"
20005,13,2.6255,"bfs,graphs,graph_traversal,implementation,simulation,"
20006,9,2.8689,"implementation,simulation,"
20007,12,2.6364,"dijkstra,graphs,"
20008,11,2.6667,"backtracking,bruteforcing,"
20009,20,2.4844,"data_structures,graphs,hash_set,parsing,stable_marriage,string,"
20010,14,1.7676,"dfs,graphs,graph_traversal,mst,"
20030,24,2.75,"binary_search,data_structures,euler_tour_technique,hld,lazyprop,segtree,sparse_table,trees,"
20035,11,2.0638,"greedy,"
20040,12,1.9898,"data_structures,disjoint_set,"
20047,14,3.668,"dp,"
20052,17,2.26,"data_structures,prefix_sum,segtree,"
20053,3,1.6608,"implementation,"
20054,16,2.3673,"dp,math,"
20055,11,1.7578,"implementation,simulation,"
20056,12,2.7613,"implementation,simulation,"
20057,13,1.4089,"implementation,simulation,"
20058,13,2.5358,"bfs,dfs,graphs,graph_traversal,implementation,simulation,"
20061,14,2.8881,"implementation,simulation,"
20112,5,1.2406,"implementation,string,"
20113,5,2.0709,"implementation,"
20114,6,1.3293,"string,"
20115,8,1.3779,"greedy,"
20116,8,2.8105,"math,physics,prefix_sum,"
20117,10,1.6395,"greedy,sorting,"
20118,14,1.9859,"ad_hoc,constructive,"
20119,15,3.4121,"graphs,graph_traversal,topological_sorting,"
20120,13,5.2676,"dp,"
20121,17,2.8378,"constructive,math,number_theory,"
20122,17,5.3182,"bitmask,dp,dp_bitfield,"
20123,18,2.5938,"case_work,constructive,divide_and_conquer,implementation,recursion,"
20124,4,1.6158,"implementation,sorting,string,"
20125,7,1.5057,"implementation,"
20126,8,3.1767,"sorting,"
20127,11,3.4451,"ad_hoc,case_work,"
20128,14,1.8378,"dijkstra,graphs,"
20129,13,2.44,"data_structures,implementation,parsing,string,"
20130,15,2.7534,"bfs,graphs,graph_traversal,implementation,"
20131,16,1.2889,"data_structures,priority_queue,trees,"
20132,21,2.3373,"data_structures,graphs,hld,lca,mst,trees,"
20133,20,3.3438,"combinatorics,geometry,math,sorting,two_pointer,"
20134,20,2.4348,"combinatorics,data_structures,math,segtree,"
20135,21,2.825,"circulation,flow,"
20136,17,3.2949,"data_structures,greedy,priority_queue,tree_set,"
20148,25,3.7333,"data_structures,euler_tour_technique,hld,lazyprop,segtree,trees,"
20149,17,4.869,"case_work,geometry,line_intersection,"
20150,21,7.9268,"data_structures,geometry,line_intersection,sweeping,tree_set,"
20151,21,9.2,"data_structures,geometry,line_intersection,sweeping,tree_set,"
20152,9,2.1238,"combinatorics,dp,math,"
20153,9,1.9725,"bitmask,bruteforcing,math,"
20154,5,1.5993,"math,string,"
20155,4,1.2657,"implementation,"
20156,17,4.427,"data_structures,disjoint_set,offline_queries,"
20157,11,3.2586,"data_structures,geometry,hash_set,math,"
20158,16,7.1587,"bfs,graphs,graph_traversal,"
20159,11,3.7112,"prefix_sum,"
20160,13,4.5303,"dijkstra,graphs,"
20161,17,4.3438,"0_1_bfs,bitmask,dijkstra,dp,graphs,implementation,"
20162,9,1.8339,"dp,"
20164,11,1.4452,"bruteforcing,implementation,recursion,"
20165,11,2.3935,"implementation,simulation,"
20166,11,2.9228,"data_structures,dfs,dp,graphs,graph_traversal,hash_set,"
20167,10,1.7941,"bruteforcing,dp,"
20168,11,2.659,"backtracking,bruteforcing,dijkstra,graphs,"
20181,14,2.4667,"binary_search,dp,prefix_sum,two_pointer,"
20182,13,2.7291,"dijkstra,graphs,"
20183,14,4.2357,"binary_search,dijkstra,graphs,parametric_search,"
20184,20,5.0,"implementation,"
20186,8,1.58,"greedy,math,sorting,"
20187,13,2.2373,"implementation,"
20188,16,2.4667,"dfs,dp,dp_tree,graphs,graph_traversal,math,trees,"
20189,19,3.4667,"ad_hoc,greedy,math,"
20190,20,2.0104,"data_structures,lazyprop,segtree,"
20191,14,2.8311,"binary_search,dp,"
20192,19,3.3849,"ad_hoc,"
20193,22,3.3465,"binary_search,data_structures,lazyprop,parametric_search,segtree,sweeping,tree_set,"
20194,24,5.4595,"greedy,"
20205,5,1.4965,"implementation,"
20206,10,3.1208,"geometry,math,"
20207,11,2.295,"greedy,implementation,sorting,"
20208,11,2.4268,"backtracking,bruteforcing,"
20209,13,3.1694,"bfs,data_structures,graphs,graph_traversal,hash_set,"
20210,14,4.3487,"implementation,sorting,string,"
20211,19,2.4211,"binary_search,prefix_sum,"
20212,19,2.5446,"coordinate_compression,data_structures,lazyprop,offline_queries,segtree,sorting,"
20291,8,1.4871,"data_structures,hash_set,parsing,sorting,string,"
20292,12,2.5402,"data_structures,greedy,hash_set,implementation,tree_set,"
20293,14,2.8614,"binary_search,dp,"
20294,20,3.1579,"bipartite_matching,"
20295,18,3.0496,"data_structures,lca,sparse_table,trees,"
20296,17,4.0714,"combinatorics,flt,inclusion_and_exclusion,math,number_theory,"
20297,21,2.6942,"centroid,centroid_decomposition,divide_and_conquer,smaller_to_larger,trees,"
20298,23,2.9811,"data_structures,kmp,segtree,string,"
20299,4,1.949,"implementation,"
20300,8,2.7713,"greedy,sorting,"
20301,8,2.0197,"data_structures,deque,implementation,simulation,"
20302,12,7.5284,"math,number_theory,primality_test,sieve,"
20303,13,3.3199,"data_structures,disjoint_set,dp,graphs,graph_traversal,knapsack,"
20304,16,3.1313,"bfs,bitmask,graphs,graph_traversal,"
20305,17,2.3353,"dp,offline_queries,prefix_sum,sweeping,"
20306,21,9.28,"geometry,math,sorting,sweeping,"
20307,18,7.1842,"gaussian_elimination,implementation,linear_algebra,math,parsing,string,"
20308,18,3.3571,"geometry,sweeping,"
20309,8,1.7042,"ad_hoc,math,sorting,"
20310,8,2.0202,"greedy,string,"
20311,11,2.9375,"constructive,data_structures,greedy,priority_queue,sorting,"
20312,9,1.7161,"dp,math,"
20313,13,4.1081,"dijkstra,graphs,"
20314,18,2.1014,"data_structures,segtree,two_pointer,"
20315,19,2.4545,"offline_queries,smaller_to_larger,"
20327,13,1.7368,"implementation,simulation,"
20328,18,1.7,"implementation,"
20361,3,1.5051,"implementation,simulation,"
20362,5,1.186,"implementation,string,"
20363,7,1.3714,"greedy,math,"
20364,10,3.2787,"trees,"
20365,8,2.1961,"greedy,string,"
20366,13,3.2456,"sorting,two_pointer,"
20367,16,2.1522,"dp,"
20368,21,3.6296,"data_structures,dfs,game_theory,graphs,graph_traversal,segtree,trees,"
20369,20,1.5385,"case_work,dp,"
20370,21,3.7778,"data_structures,greedy,priority_queue,"
20390,15,4.7887,"graphs,mst,"
20410,3,1.4873,"bruteforcing,"
20411,6,2.2388,"bruteforcing,math,number_theory,"
20412,14,2.6347,"flt,math,modular_multiplicative_inverse,number_theory,"
20413,9,1.6748,"greedy,"
20414,12,1.6387,"dp,"
20415,16,1.8257,"dp,"
20416,9,2.0476,"implementation,simulation,"
20417,10,3.1,"implementation,simulation,"
20418,19,3.75,"data_structures,implementation,segtree,simulation,tree_set,"
20419,13,2.2655,"bfs,graphs,graph_traversal,"
20420,14,2.3582,"bfs,graphs,graph_traversal,"
20421,18,5.3488,"dijkstra,graphs,"
20422,10,3.6167,"implementation,string,"
20423,14,5.2564,"implementation,"
20424,19,4.5313,"implementation,manacher,string,"
20425,14,2.2222,"dfs,graphs,graph_traversal,"
20426,19,1.4167,"cactus,dp,dp_tree,graphs,implementation,trees,"
20427,22,5.0909,"cactus,dp,dp_tree,graphs,implementation,prefix_sum,trees,"
20436,7,2.1216,"implementation,simulation,"
20437,11,2.4324,"sliding_window,string,"
20438,9,3.7302,"math,prefix_sum,"
20439,16,3.1887,"bitmask,dp,dp_bitfield,"
20440,13,2.9048,"coordinate_compression,prefix_sum,sorting,"
20441,19,1.6923,"data_structures,lazyprop,segtree,sweeping,"
20442,14,2.8421,"two_pointer,"
20443,14,1.8333,"combinatorics,dp,math,"
20444,11,2.9609,"binary_search,math,"
20445,17,2.9744,"coordinate_compression,dp,floyd_warshall,graphs,"
20492,1,1.537,"arithmetic,math,"
20493,7,1.6066,"implementation,simulation,"
20494,4,1.1452,"ad_hoc,implementation,math,string,"
20495,10,2.2266,"binary_search,"
20496,15,5.6316,"bfs,graphs,graph_traversal,"
20497,11,1.5606,"bfs,bruteforcing,dfs,graphs,graph_traversal,"
20498,19,5.7619,"case_work,dfs,dp,dp_tree,graphs,graph_traversal,trees,"
20499,2,1.6347,"arithmetic,math,"
20500,11,1.3558,"dp,math,number_theory,"
20501,14,2.4727,"bitset,"
20502,7,1.9722,"implementation,sorting,"
20503,22,2.9333,"ad_hoc,constructive,dfs,divide_and_conquer,graphs,graph_traversal,mst,"
20504,17,2.1461,"graphs,scc,"
20505,15,1.4737,"combinatorics,math,"
20506,16,1.5888,"dp,dp_tree,math,trees,"
20528,4,1.4285,"ad_hoc,string,"
20529,10,2.6959,"bruteforcing,math,pigeonhole_principle,"
20530,15,3.4514,"data_structures,dfs,disjoint_set,graphs,graph_traversal,trees,"
20531,16,2.6683,"combinatorics,data_structures,disjoint_set,dp,math,"
20532,17,4.0171,"dfs,graphs,graph_traversal,math,number_theory,trees,"
20533,20,3.5946,"binary_search,data_structures,greedy,segtree,sorting,stack,"
20534,24,1.8182,"2_sat,ad_hoc,data_structures,dfs,disjoint_set,graphs,graph_traversal,scc,"
20535,21,2.2466,"data_structures,euler_tour_technique,lca,trees,"
20536,27,3.1667,"data_structures,dijkstra,graphs,priority_queue,"
20539,24,1.0909,"crt,discrete_log,linear_algebra,math,number_theory,"
20540,3,1.231,"implementation,string,"
20541,16,4.7037,"data_structures,hash_set,implementation,string,trees,tree_set,"
20542,13,2.2251,"dp,string,"
20543,15,3.6205,"greedy,prefix_sum,"
20544,12,2.4186,"dp,"
20545,18,4.3571,"calculus,geometry,math,prefix_sum,"
20546,6,2.158,"implementation,"
20547,17,4.3333,"data_structures,dijkstra,dp,floyd_warshall,graphs,hash_set,parsing,string,"
20548,7,2.5714,"bruteforcing,math,"
20549,15,3.0,"bitmask,dijkstra,graphs,"
20550,18,4.7692,"data_structures,multi_segtree,segtree,"
20551,7,2.7965,"binary_search,data_structures,sorting,"
20552,24,1.2857,"dp,math,"
20553,14,1.6964,"greedy,"
20554,17,3.0286,"case_work,ternary_search,"
20555,14,1.5814,"backtracking,dp,"
20556,21,1.8837,"data_structures,dfs,graphs,graph_traversal,offline_queries,segtree,trees,"
20557,22,1.5333,"graphs,linear_algebra,math,"
20558,23,1.25,"cht,dp,prefix_sum,"
20559,22,1.64,"data_structures,disjoint_set,"
20560,18,4.8864,"dp,graphs,scc,"
20561,27,3.4667,"data_structures,graphs,greedy,priority_queue,tree_set,"
20562,19,2.6591,"game_theory,"
20563,24,2.5,"geometry,sorting,"
20564,22,2.3571,"data_structures,hld,lazyprop,segtree,trees,"
20653,17,2.3226,"combinatorics,inclusion_and_exclusion,math,number_theory,"
20654,22,2.0426,"binary_search,data_structures,greedy,pbs,segtree,"
20655,26,1.4444,"centroid,centroid_decomposition,data_structures,divide_and_conquer,dp,dp_tree,lca,trees,tree_set,"
20656,29,1.0,"ad_hoc,"
20657,28,3.4286,"backtracking,graphs,math,"
20658,22,6.25,"arbitrary_precision,divide_and_conquer,fft,math,"
20659,26,8.0,"articulation,graphs,hld,link_cut_tree,sqrt_decomposition,trees,"
20665,11,4.2841,"implementation,simulation,"
20666,13,3.5854,"data_structures,greedy,priority_queue,"
20667,15,5.3388,"dp,knapsack,"
20668,14,6.1587,"arbitrary_precision,dijkstra,graphs,"
20669,16,5.1395,"divide_and_conquer,exponentiation_by_squaring,math,"
20670,18,2.2872,"binary_search,geometry,point_in_convex_polygon,"
20671,18,4.7667,"binary_search,data_structures,disjoint_set,sweeping,"
20672,22,1.875,"dp,dp_tree,math,number_theory,trees,"
20846,26,6.3333,"data_structures,euler_tour_technique,offline_queries,splay_tree,string,suffix_array,suffix_tree,trees,trie,"
20914,8,1.6,"implementation,"
20915,9,2.7843,"bruteforcing,greedy,"
20916,10,2.7222,"binary_search,data_structures,tree_set,"
20917,11,1.8273,"binary_search,parametric_search,"
20918,16,1.7143,"dp,prefix_sum,"
20919,18,4.5385,"data_structures,segtree,trees,trie,"
20920,8,2.1919,"data_structures,hash_set,sorting,string,tree_set,"
20921,10,1.7631,"constructive,greedy,"
20922,10,2.9309,"two_pointer,"
20923,10,3.7694,"data_structures,deque,implementation,simulation,"
20924,12,3.1259,"dfs,graphs,graph_traversal,trees,"
20925,14,3.1818,"dp,"
20926,14,3.5,"dijkstra,graphs,implementation,"
20927,14,4.5,"backtracking,bruteforcing,data_structures,disjoint_set,"
20928,12,4.1714,"greedy,"
20929,15,3.3587,"binary_search,divide_and_conquer,"
20930,16,2.6571,"data_structures,disjoint_set,sorting,sweeping,"
20931,17,2.5909,"data_structures,sparse_table,trees,"
20932,17,1.6613,"bitmask,dp,dp_bitfield,math,probability,"
20933,17,1.6935,"binary_search,data_structures,segtree,"
20934,18,1.9608,"dp,game_theory,sprague_grundy,"
20935,21,2.2857,"bipartite_matching,graphs,graph_traversal,"
20936,17,3.4528,"data_structures,implementation,linked_list,parsing,priority_queue,string,tree_set,"
20937,7,2.2664,"ad_hoc,greedy,"
20938,16,3.1867,"dp,math,probability,"
20939,21,5.6667,"case_work,euler_characteristic,geometry,implementation,"
20940,22,3.6429,"math,mobius_inversion,number_theory,"
20941,16,2.5957,"constructive,greedy,"
20942,21,2.1754,"2_sat,graphs,scc,"
20943,12,3.605,"combinatorics,data_structures,math,tree_set,"
20944,3,1.2287,"ad_hoc,string,"
20945,18,3.1702,"binary_search,data_structures,deque,segtree,tree_set,two_pointer,"
20946,11,4.9736,"greedy,math,number_theory,primality_test,"
20947,12,2.3474,"ad_hoc,implementation,"
20948,23,2.3333,"flow,mfmc,"
20949,6,1.8082,"sorting,"
20950,9,3.6871,"backtracking,bruteforcing,"
20951,11,2.3289,"dp,graphs,"
20952,12,4.1803,"math,prefix_sum,"
20953,4,2.7137,"math,"
20954,9,1.9268,"math,"
20955,12,2.7705,"data_structures,disjoint_set,graphs,trees,"
20956,12,2.122,"data_structures,sorting,"
20957,13,1.6923,"dp,math,number_theory,"
20958,16,4.6333,"greedy,math,number_theory,primality_test,"
21133,19,3.0544,"case_work,constructive,"
21162,18,3.6857,"hashing,string,suffix_array,"
21275,9,2.5793,"bruteforcing,math,"
21276,14,2.0405,"data_structures,graphs,hash_set,sorting,topological_sorting,trees,"
21277,13,4.2941,"bruteforcing,implementation,"
21278,11,2.0478,"bfs,bruteforcing,floyd_warshall,graphs,graph_traversal,"
21279,16,4.0847,"data_structures,priority_queue,segtree,two_pointer,"
21291,19,2.0,"dp,"
21292,14,17.1429,"case_work,math,string,"
21296,26,20.8889,"arbitrary_precision,implementation,math,"
21298,22,7.7143,"geometry,geometry_hyper,implementation,"
21312,3,1.6219,"arithmetic,implementation,math,"
21313,4,1.4314,"ad_hoc,greedy,"
21314,9,2.8967,"greedy,implementation,"
21315,11,2.1712,"bruteforcing,implementation,simulation,"
21316,8,1.4219,"ad_hoc,graphs,"
21317,10,3.548,"dp,"
21318,10,2.0945,"prefix_sum,"
21319,15,4.0309,"binary_search,"
21320,15,2.4516,"dp,trees,"
21321,16,2.1167,"bitmask,dp,dp_bitfield,"
21322,15,3.6,"implementation,math,number_theory,simulation,"
21323,20,3.6774,"data_structures,divide_and_conquer,segtree,"
21394,5,1.2561,"implementation,"
21395,9,1.4333,"bruteforcing,greedy,math,number_theory,primality_test,"
21396,9,3.75,"bitmask,data_structures,hash_set,tree_set,"
21397,14,2.4,"implementation,math,"
21398,15,1.375,"dp,"
21399,16,3.5,"data_structures,greedy,priority_queue,"
21553,3,1.5549,"ad_hoc,"
21554,7,2.6383,"constructive,sorting,"
21555,9,1.7075,"dp,"
21556,15,3.5588,"binary_search,parametric_search,"
21557,7,2.1724,"greedy,"
21558,11,1.4,"bruteforcing,math,number_theory,"
21559,16,2.9487,"hashing,string,"
21560,21,6.0,"ad_hoc,case_work,constructive,"
21562,19,4.625,"constructive,"
21563,15,2.75,"greedy,"
21564,23,2.3333,
21565,20,3.6667,"constructive,sorting,"
21566,18,1.7586,"ad_hoc,constructive,dfs,graphs,graph_traversal,trees,"
21567,4,1.3097,"arithmetic,implementation,math,"
21598,1,1.1599,"implementation,"
21599,9,3.4366,"greedy,sorting,"
21600,10,1.9073,"dp,greedy,"
21601,15,2.3,"implementation,math,recursion,simulation,"
21602,24,9.4,"data_structures,offline_queries,segtree,sqrt_decomposition,"
21603,3,1.6371,"implementation,"
21604,5,3.2241,"ad_hoc,constructive,"
21605,10,1.6932,"constructive,"
21606,13,5.1245,"combinatorics,dfs,graphs,graph_traversal,math,trees,"
21607,20,3.1444,"ad_hoc,data_structures,math,segtree,sparse_table,"
21608,11,2.4713,"implementation,"
21609,14,2.8458,"bfs,dfs,graphs,graph_traversal,implementation,simulation,"
21610,11,2.006,"implementation,simulation,"
21611,15,4.1913,"implementation,simulation,"
21725,18,3.0333,"data_structures,disjoint_set,graphs,graph_traversal,prefix_sum,smaller_to_larger,"
21726,22,4.3,"coordinate_compression,dp,graphs,implementation,sorting,string,"
21727,27,3.3636,"matroid,"
21728,29,1.0,"dp,dp_tree,top_tree,trees,"
21729,25,1.8,"combinatorics,lucas,math,number_theory,"
21730,22,3.8889,"ad_hoc,data_structures,euler_tour_technique,hld,lazyprop,lca,segtree,trees,"
21731,28,17.0,"dijkstra,divide_and_conquer,dual_graph,flow,graphs,planar_graph,"
21732,19,3.3529,"dfs,graphs,graph_traversal,"
21733,22,2.4815,"data_structures,segtree,"
21734,4,1.2798,"implementation,string,"
21735,8,2.4399,"backtracking,bruteforcing,"
21736,9,1.638,"bfs,dfs,graphs,graph_traversal,"
21737,10,3.3779,"implementation,parsing,string,"
21738,11,2.3173,"bfs,graphs,graph_traversal,trees,"
21739,14,2.4834,"combinatorics,dp,math,"
21740,18,5.3642,"greedy,sorting,string,"
21756,4,1.7384,"implementation,math,simulation,"
21757,14,4.8491,"dp,prefix_sum,"
21758,11,2.6711,"case_work,greedy,prefix_sum,"
21759,18,4.8403,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
21760,6,2.308,"combinatorics,math,"
21761,15,3.5956,"greedy,math,sorting,"
21762,16,3.5041,"greedy,prefix_sum,"
21771,5,2.0276,"string,"
21772,11,3.3239,"backtracking,bruteforcing,implementation,"
21773,11,2.4432,"data_structures,priority_queue,"
21774,13,3.2895,"binary_search,implementation,parsing,string,"
21775,11,2.3267,"data_structures,implementation,simulation,tree_set,"
21776,13,3.4219,"backtracking,bruteforcing,implementation,parsing,string,"
21777,15,3.2857,"constructive,greedy,"
21778,16,2.7143,"binary_search,data_structures,priority_queue,"
21852,22,1.8889,"data_structures,greedy,segtree,sparse_table,"
21853,23,2.8333,"data_structures,dp,dp_tree,segtree,trees,"
21863,19,5.2917,"bitmask,"
21864,24,1.2,"discrete_log,math,number_theory,precomputation,"
21865,22,3.0833,"2_sat,graphs,scc,"
21866,3,1.7326,"implementation,"
21867,4,1.6121,"implementation,string,"
21868,9,2.6612,"calculus,math,"
21869,9,1.9819,"ad_hoc,constructive,"
21870,11,2.316,"bruteforcing,divide_and_conquer,euclidean,math,number_theory,recursion,"
21871,15,3.1525,"math,"
21872,15,2.322,"ad_hoc,combinatorics,math,"
21873,15,1.5854,"ad_hoc,constructive,"
21874,14,2.1379,"ad_hoc,math,"
21918,4,1.7143,"implementation,simulation,"
21919,8,3.7297,"math,number_theory,primality_test,sieve,"
21920,7,2.6148,"euclidean,math,number_theory,"
21921,8,2.4853,"prefix_sum,sliding_window,"
21922,11,3.8712,"graphs,graph_traversal,implementation,simulation,"
21923,12,2.1517,"dp,"
21924,12,2.3369,"graphs,mst,"
21925,13,2.7405,"dp,greedy,"
21937,10,1.9739,"dfs,graphs,graph_traversal,"
21938,9,2.683,"bfs,dfs,graphs,graph_traversal,"
21939,12,3.2882,"data_structures,priority_queue,tree_set,"
21940,12,2.2774,"floyd_warshall,graphs,"
21941,12,2.5459,"dp,string,"
21942,14,4.1195,"data_structures,hash_set,implementation,parsing,string,"
21943,14,1.92,"bruteforcing,greedy,"
21944,14,3.6742,"data_structures,tree_set,"
21954,20,5.0345,"graphs,graph_traversal,trees,"
21964,3,1.3126,"string,"
21965,5,1.9541,"implementation,"
21966,6,1.9732,"implementation,string,"
21967,8,2.9355,"bruteforcing,"
21968,8,1.3,"math,number_theory,"
21973,25,4.7667,"link_cut_tree,trees,"
21979,8,1.4444,"bruteforcing,"
21980,9,2.2,"combinatorics,math,string,"
21981,17,1.5556,"crt,extended_euclidean,math,number_theory,"
21982,16,2.3636,"data_structures,deque,greedy,two_pointer,"
21984,18,2.0,"dp,implementation,"
22021,17,1.7647,"math,"
22026,14,1.6,"ad_hoc,"
22027,29,5.1667,"articulation,biconnected_component,case_work,data_structures,dfs,euler_tour_technique,graphs,graph_traversal,implementation,segtree,sweeping,trees,"
22028,24,4.0667,"data_structures,implementation,segtree,sweeping,"
22029,18,2.6552,"bfs,constructive,dfs,graphs,graph_traversal,trees,"
22030,30,3.25,"data_structures,graphs,segtree,tree_set,"
22031,21,2.4359,"coordinate_compression,data_structures,dp,priority_queue,sorting,"
22032,16,2.2963,"dp,sorting,"
22033,28,12.75,"data_structures,divide_and_conquer,implementation,offline_queries,segtree,"
22113,5,1.2832,"implementation,"
22114,9,2.3721,"dp,two_pointer,"
22115,11,2.9492,"dp,knapsack,"
22116,12,3.281,"dijkstra,graphs,graph_traversal,mst,"
22222,29,1.5,"arbitrary_precision,calculus,combinatorics,dp,fft,math,numerical_analysis,probability,"
22232,8,3.092,"sorting,"
22233,9,2.6835,"data_structures,hash_set,parsing,string,"
22234,11,2.9573,"data_structures,implementation,queue,simulation,"
22235,14,3.0345,"dp,implementation,"
22236,12,2.2788,"combinatorics,dp,math,"
22237,16,4.6857,"bfs,graphs,graph_traversal,implementation,physics,"
22238,11,9.2639,"binary_search,euclidean,geometry,implementation,math,number_theory,simulation,sorting,"
22239,15,2.9412,"backtracking,data_structures,dfs,graphs,graph_traversal,hash_set,tree_set,"
22251,11,2.327,"bruteforcing,implementation,"
22252,11,2.4458,"data_structures,hash_set,priority_queue,tree_set,"
22253,15,2.2679,"dp,dp_tree,trees,"
22254,13,3.1529,"binary_search,data_structures,parametric_search,priority_queue,"
22255,14,2.5099,"dijkstra,graphs,"
22278,30,4.5,"dijkstra,flow,graphs,mcmf,smaller_to_larger,trees,"
22289,20,3.4815,"fft,math,"
22294,12,2.4706,"bruteforcing,geometry,math,"
22306,22,9.7308,"data_structures,graphs,graph_traversal,segtree,smaller_to_larger,trees,tree_set,"
22341,4,2.7305,"arithmetic,implementation,math,"
22342,10,2.5764,"dp,"
22343,14,4.4886,"arbitrary_precision,data_structures,implementation,stack,"
22344,18,3.7711,"dfs,graphs,graph_traversal,math,sorting,"
22345,14,2.4569,"binary_search,math,prefix_sum,sorting,"
22346,20,6.925,"divide_and_conquer,"
22347,23,4.7391,"binary_search,string,suffix_array,"
