,Unnamed: 0.1,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags
6454,6454,21967,세워라 반석 위에,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '세워라 반석 위에', 'isOriginal': True}]",True,155,8,False,2.9355,True,"bruteforcing,"
6455,6455,21968,선린의 터를,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선린의 터를', 'isOriginal': True}]",True,200,8,False,1.3,True,"math,number_theory,"
6456,6456,21973,남극 탐험,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '남극 탐험', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'OTOCI', 'isOriginal': False}]",True,30,25,False,4.7667,True,"link_cut_tree,trees,"
6457,6457,21979,16진수 쪼개기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '16진수 쪼개기', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Splitting Hex Strings', 'isOriginal': False}]",True,9,8,False,1.4444,True,"bruteforcing,"
6458,6458,21980,비슷한 번호판,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '비슷한 번호판', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Car License Plates', 'isOriginal': False}]",True,20,9,False,2.2,True,"combinatorics,math,string,"
6459,6459,21981,고장난 시계,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고장난 시계', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Broken Clocks', 'isOriginal': False}]",True,9,17,False,1.5556,True,"crt,extended_euclidean,math,number_theory,"
6460,6460,21982,상자 빌리기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '상자 빌리기', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Borrowing Boxes', 'isOriginal': False}]",True,11,16,False,2.3636,True,"data_structures,deque,greedy,two_pointer,"
6461,6461,21984,나무 징검다리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나무 징검다리', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Stepping Stumps', 'isOriginal': False}]",True,6,18,False,2.0,True,"dp,implementation,"
6462,6462,22021,자동분무기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '자동분무기', 'isOriginal': True}]",True,68,17,False,1.7647,True,"math,"
6463,6463,22026,카드 뒤집기 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '카드 뒤집기 게임', 'isOriginal': True}]",True,25,14,False,1.6,True,"ad_hoc,"
6464,6464,22027,통신망,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Critical Vertex', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '통신망', 'isOriginal': True}]",True,6,29,False,5.1667,True,"articulation,biconnected_component,case_work,data_structures,dfs,euler_tour_technique,graphs,graph_traversal,implementation,segtree,sweeping,trees,"
6465,6465,22028,렉,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Lag', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '렉', 'isOriginal': True}]",True,15,24,False,4.0667,True,"data_structures,implementation,segtree,sweeping,"
6466,6466,22029,철도,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '철도', 'isOriginal': True}]",True,29,18,False,2.6552,True,"bfs,constructive,dfs,graphs,graph_traversal,trees,"
6467,6467,22030,총 쏘기,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Two Bullets', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '총 쏘기', 'isOriginal': True}]",True,4,30,False,3.25,True,"data_structures,graphs,segtree,tree_set,"
6468,6468,22031,회의실,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Yet Another Interval Graph Problem', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '회의실', 'isOriginal': True}]",True,39,21,False,2.4359,True,"coordinate_compression,data_structures,dp,priority_queue,sorting,"
6469,6469,22032,원숭이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원숭이', 'isOriginal': True}]",True,27,16,False,2.2963,True,"dp,sorting,"
6470,6470,22033,가로등,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Streetlights', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '가로등', 'isOriginal': True}]",True,4,28,False,12.75,True,"data_structures,divide_and_conquer,implementation,offline_queries,segtree,"
6471,6471,22113,창영이와 버스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '창영이와 버스', 'isOriginal': True}]",True,346,5,False,1.2832,True,"implementation,"
6472,6472,22114,창영이와 점프,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '창영이와 점프', 'isOriginal': True}]",True,215,9,False,2.3721,True,"dp,two_pointer,"
6473,6473,22115,창영이와 커피,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '창영이와 커피', 'isOriginal': True}]",True,256,11,False,2.9492,True,"dp,knapsack,"
6474,6474,22116,창영이와 퇴근,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '창영이와 퇴근', 'isOriginal': True}]",True,395,12,False,3.281,True,"dijkstra,graphs,graph_traversal,mst,"
6475,6475,22222,지애 상수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '지애 상수', 'isOriginal': True}]",True,6,29,False,1.5,True,"arbitrary_precision,calculus,combinatorics,dp,fft,math,numerical_analysis,probability,"
6476,6476,22232,가희와 파일 탐색기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 파일 탐색기', 'isOriginal': True}]",True,174,8,False,3.092,True,"sorting,"
6477,6477,22233,가희와 키워드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 키워드', 'isOriginal': True}]",True,853,9,False,2.6835,True,"data_structures,hash_set,parsing,string,"
6478,6478,22234,가희와 은행,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 은행', 'isOriginal': True}]",True,164,11,False,2.9573,True,"data_structures,implementation,queue,simulation,"
6479,6479,22235,가희와 수인 분당선 1,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 수인 분당선 1', 'isOriginal': True}]",True,29,14,False,3.0345,True,"dp,implementation,"
6480,6480,22236,가희와 비행기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 비행기', 'isOriginal': True}]",True,104,12,False,2.2788,True,"combinatorics,dp,math,"
6481,6481,22237,가희와 거북이 인형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 거북이 인형', 'isOriginal': True}]",True,35,16,False,4.6857,True,"bfs,graphs,graph_traversal,implementation,physics,"
6482,6482,22238,가희와 btd5,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 btd5', 'isOriginal': True}]",True,72,11,False,9.2639,True,"binary_search,euclidean,geometry,implementation,math,number_theory,simulation,sorting,"
6483,6483,22239,가희와 읽기 쓰기 놀이 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가희와 읽기 쓰기 놀이 2', 'isOriginal': True}]",True,17,15,False,2.9412,True,"backtracking,data_structures,dfs,graphs,graph_traversal,hash_set,tree_set,"
6484,6484,22251,빌런 호석,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '빌런 호석', 'isOriginal': True}]",True,419,11,False,2.327,True,"bruteforcing,implementation,"
6485,6485,22252,정보 상인 호석,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '정보 상인 호석', 'isOriginal': True}]",True,397,11,False,2.4458,True,"data_structures,hash_set,priority_queue,tree_set,"
6486,6486,22253,트리 디자이너 호석,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리 디자이너 호석', 'isOriginal': True}]",True,112,15,False,2.2679,True,"dp,dp_tree,trees,"
6487,6487,22254,공정 컨설턴트 호석,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공정 컨설턴트 호석', 'isOriginal': True}]",True,242,13,False,3.1529,True,"binary_search,data_structures,parametric_search,priority_queue,"
6488,6488,22255,호석사우루스,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '호석사우루스', 'isOriginal': True}]",True,151,14,False,2.5099,True,"dijkstra,graphs,"
6489,6489,22278,두 최단 경로,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Interest', 'isOriginal': False}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '두 최단 경로', 'isOriginal': True}]",True,10,30,False,4.5,True,"dijkstra,flow,graphs,mcmf,smaller_to_larger,trees,"
6490,6490,22289,큰 수 곱셈 (3),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '큰 수 곱셈 (3)', 'isOriginal': True}]",True,270,20,False,3.4815,True,"fft,math,"
6491,6491,22294,SMH,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'SMH', 'isOriginal': True}]",True,17,12,False,2.4706,True,"bruteforcing,geometry,math,"
6492,6492,22306,트리의 색깔과 쿼리 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리의 색깔과 쿼리 2', 'isOriginal': True}]",True,26,22,False,9.7308,True,"data_structures,graphs,graph_traversal,segtree,smaller_to_larger,trees,tree_set,"
6493,6493,22341,사각형 면적,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '사각형 면적', 'isOriginal': True}]",True,757,4,False,2.7305,True,"arithmetic,implementation,math,"
6494,6494,22342,계산 로봇,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '계산 로봇', 'isOriginal': True}]",True,517,10,False,2.5764,True,"dp,"
6495,6495,22343,괄호의 값 비교,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '괄호의 값 비교', 'isOriginal': True}]",True,219,14,False,4.4886,True,"arbitrary_precision,data_structures,implementation,stack,"
6496,6496,22344,그래프 균형 맞추기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그래프 균형 맞추기', 'isOriginal': True}]",True,201,18,False,3.7711,True,"dfs,graphs,graph_traversal,math,sorting,"
6497,6497,22345,누적 거리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '누적 거리', 'isOriginal': True}]",True,267,14,False,2.4569,True,"binary_search,math,prefix_sum,sorting,"
6498,6498,22346,일이 이어져야 좋다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '일이 이어져야 좋다', 'isOriginal': True}]",True,40,20,False,6.925,True,"divide_and_conquer,"
6499,6499,22347,공통 괄호 문자열 사전,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공통 괄호 문자열 사전', 'isOriginal': True}]",True,23,23,False,4.7391,True,"binary_search,string,suffix_array,"
6500,6500,22348,헬기 착륙장,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '헬기 착륙장', 'isOriginal': True}]",True,252,17,False,3.5437,True,"dp,prefix_sum,"
6501,6501,22349,가장 긴 공통 괄호 문자열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 긴 공통 괄호 문자열', 'isOriginal': True}]",True,63,22,False,8.6667,True,"binary_search,data_structures,parametric_search,segtree,string,suffix_array,"
6502,6502,22350,맛집 추천,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '맛집 추천', 'isOriginal': True}]",True,16,24,False,2.1875,True,"centroid,centroid_decomposition,divide_and_conquer,dp,dp_tree,trees,"
6503,6503,22351,수학은 체육과목 입니다 3,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수학은 체육과목 입니다 3', 'isOriginal': True}]",True,662,7,False,1.9909,True,"bruteforcing,implementation,string,"
6504,6504,22352,항체 인식,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '항체 인식', 'isOriginal': True}]",True,741,11,False,2.7476,True,"bfs,dfs,graphs,graph_traversal,"
6505,6505,22353,헤이카카오,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '헤이카카오', 'isOriginal': True}]",True,481,10,False,1.3617,True,"math,probability,"
6506,6506,22354,돌 가져가기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '돌 가져가기', 'isOriginal': True}]",True,322,19,False,3.3168,True,"greedy,sorting,"
6507,6507,22355,말뚝,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '말뚝', 'isOriginal': True}]",True,102,20,False,1.9804,True,"binary_search,data_structures,segtree,ternary_search,"
6508,6508,22356,"종이, 펜, 삼각형","[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '종이, 펜, 삼각형', 'isOriginal': True}]",True,59,22,False,2.2034,True,"fft,math,prefix_sum,"
6509,6509,22357,경품 추첨,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '경품 추첨', 'isOriginal': True}]",True,254,17,False,1.626,True,"constructive,math,number_theory,primality_test,"
6510,6510,22358,스키장,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '스키장', 'isOriginal': True}]",True,261,14,False,2.6628,True,"dp,graphs,"
6511,6511,22359,흔한 타일 색칠 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '흔한 타일 색칠 문제', 'isOriginal': True}]",True,113,19,False,2.2478,True,"constructive,divide_and_conquer,implementation,"
6512,6512,22360,UCPC 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'UCPC 만들기', 'isOriginal': True}]",True,89,21,False,3.1798,True,"centroid,centroid_decomposition,data_structures,divide_and_conquer,smaller_to_larger,trees,tree_set,"
6513,6513,22846,인증된 쉬운 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '인증된 쉬운 게임', 'isOriginal': True}]",True,252,13,False,3.131,True,"dp,game_theory,"
6514,6514,22847,루미너스와 모험 중 마주친 퍼즐게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '루미너스와 모험 중 마주친 퍼즐게임', 'isOriginal': True}]",True,5,28,False,9.0,True,"ad_hoc,case_work,constructive,"
6515,6515,22848,조화로운 마법 농구 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '조화로운 마법 농구 게임', 'isOriginal': True}]",True,10,20,False,3.5,True,"prefix_sum,sweeping,"
6516,6516,22849,수식 알아맞히기 퀴즈 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수식 알아맞히기 퀴즈 게임', 'isOriginal': True}]",True,12,25,False,4.25,True,"fft,math,number_theory,"
6517,6517,22850,초콜릿 쪼개기 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '초콜릿 쪼개기 게임', 'isOriginal': True}]",True,69,20,False,2.5652,True,"game_theory,precomputation,sprague_grundy,"
6518,6518,22851,흑왕과 어둠의 게임 대진표,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '흑왕과 어둠의 게임 대진표', 'isOriginal': True}]",True,9,22,False,7.1111,True,"ad_hoc,case_work,"
6519,6519,22852,다리 건너기 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '다리 건너기 게임', 'isOriginal': True}]",True,11,19,False,1.4545,True,"bfs,game_theory,graphs,graph_traversal,"
6520,6520,22853,기둥과 성벽 디펜스 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '기둥과 성벽 디펜스 게임', 'isOriginal': True}]",True,9,24,False,1.1111,True,"convex_hull,geometry,math,"
6521,6521,22854,고장난 계산기 (Calculator) 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고장난 계산기 (Calculator) 게임', 'isOriginal': True}]",True,4,25,False,9.0,True,"case_work,data_structures,lazyprop,segtree,"
6522,6522,22855,고인물의 두번째 리듬게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '고인물의 두번째 리듬게임', 'isOriginal': True}]",True,13,19,False,7.4615,True,"dp,prefix_sum,two_pointer,"
6523,6523,22856,트리 순회,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리 순회', 'isOriginal': True}]",True,493,12,False,3.3306,True,"graphs,graph_traversal,trees,"
6524,6524,22857,가장 긴 짝수 연속한 부분 수열 (small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 긴 짝수 연속한 부분 수열 (small)', 'isOriginal': True}]",True,400,9,False,2.5575,True,"dp,two_pointer,"
6525,6525,22858,원상 복구 (small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원상 복구 (small)', 'isOriginal': True}]",True,373,8,False,1.6434,True,"implementation,simulation,"
6526,6526,22859,HTML 파싱,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'HTML 파싱', 'isOriginal': True}]",True,155,13,False,4.7161,True,"implementation,parsing,regex,string,"
6527,6527,22860,폴더 정리 (small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '폴더 정리 (small)', 'isOriginal': True}]",True,233,13,False,2.588,True,"data_structures,dfs,graphs,graph_traversal,hash_set,trees,"
6528,6528,22861,폴더 정리 (large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '폴더 정리 (large)', 'isOriginal': True}]",True,66,15,False,4.303,True,"data_structures,dfs,dp,dp_tree,graphs,graph_traversal,hash_set,implementation,parsing,simulation,string,trees,"
6529,6529,22862,가장 긴 짝수 연속한 부분 수열 (large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 긴 짝수 연속한 부분 수열 (large)', 'isOriginal': True}]",True,777,11,False,2.4299,True,"two_pointer,"
6530,6530,22863,원상 복구 (large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원상 복구 (large)', 'isOriginal': True}]",True,80,14,False,4.35,True,"data_structures,permutation_cycle_decomposition,sparse_table,"
6531,6531,22864,피로도,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '피로도', 'isOriginal': True}]",True,1579,4,False,2.2286,True,"arithmetic,greedy,implementation,math,simulation,"
6532,6532,22865,가장 먼 곳,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가장 먼 곳', 'isOriginal': True}]",True,263,12,False,3.0798,True,"dijkstra,graphs,"
6533,6533,22866,탑 보기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '탑 보기', 'isOriginal': True}]",True,258,13,False,3.2364,True,"data_structures,stack,"
6534,6534,22867,종점,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '종점', 'isOriginal': True}]",True,80,11,False,2.0125,True,"sorting,string,sweeping,"
6535,6535,22868,산책 (small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '산책 (small)', 'isOriginal': True}]",True,217,13,False,3.4885,True,"bfs,graphs,graph_traversal,"
6536,6536,22869,징검다리 건너기 (small),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '징검다리 건너기 (small)', 'isOriginal': True}]",True,270,10,False,2.5889,True,"dp,"
6537,6537,22870,산책 (large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '산책 (large)', 'isOriginal': True}]",True,80,16,False,6.7375,True,"dijkstra,graphs,graph_traversal,"
6538,6538,22871,징검다리 건너기 (large),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '징검다리 건너기 (large)', 'isOriginal': True}]",True,288,10,False,3.2986,True,"binary_search,dp,"
6539,6539,22872,공 옮기기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '공 옮기기', 'isOriginal': True}]",True,18,28,False,10.7222,True,"ad_hoc,case_work,constructive,recursion,"
6540,6540,22873,A+B와 쿼리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'A+B와 쿼리', 'isOriginal': True}]",True,65,19,False,3.5538,True,"data_structures,lazyprop,segtree,"
6541,6541,22874,Distance on Triangulation 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Distance on Triangulation 2', 'isOriginal': True}]",True,12,25,False,3.0,True,"ad_hoc,constructive,data_structures,disjoint_set,dual_graph,graphs,hashing,math,planar_graph,segtree,stack,"
6542,6542,22875,UCP-Clustering,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'UCP-Clustering', 'isOriginal': True}]",True,17,20,False,2.8235,True,"data_structures,dp,geometry,"
6543,6543,22876,츠바메가에시,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '츠바메가에시', 'isOriginal': True}]",True,138,17,False,2.3333,True,"data_structures,segtree,"
6544,6544,22877,가위바위보 버블 정렬,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '가위바위보 버블 정렬', 'isOriginal': True}]",True,95,19,False,1.8,True,"ad_hoc,"
6545,6545,22878,간단한 문제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '간단한 문제', 'isOriginal': True}]",True,113,20,False,1.5487,True,"data_structures,math,segtree,sorting,"
6546,6546,22879,돌 가져가기 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '돌 가져가기 2', 'isOriginal': True}]",True,22,23,False,1.2727,True,"combinatorics,fft,math,prefix_sum,"
6547,6547,22880,봉화대,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '봉화대', 'isOriginal': True}]",True,171,13,False,1.386,True,"combinatorics,dp,math,"
6548,6548,22881,붉은색 푸른색,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '붉은색 푸른색', 'isOriginal': True}]",True,16,24,False,3.125,True,"circulation,data_structures,disjoint_set,flow,"
6549,6549,22882,시험 문제 출제,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시험 문제 출제', 'isOriginal': True}]",True,54,20,False,1.4444,True,"binary_search,mitm,"
6550,6550,22883,은퇴한 자들의 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '은퇴한 자들의 게임', 'isOriginal': True}]",True,28,24,False,1.5714,True,"game_theory,"
6551,6551,22884,Make Different,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'Make Different', 'isOriginal': True}]",True,5,26,False,1.0,True,"ad_hoc,data_structures,hashing,implementation,sparse_table,string,suffix_array,"
6552,6552,22899,오렌지컵 출제하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지컵 출제하기', 'isOriginal': True}]",True,150,14,False,3.1533,True,"data_structures,greedy,priority_queue,sorting,"
6553,6553,22900,나의 라임 오렌지 나무,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나의 라임 오렌지 나무', 'isOriginal': True}]",True,43,18,False,2.1395,True,"dp,dp_tree,game_theory,graphs,graph_traversal,trees,"
6554,6554,22901,ko_orange,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'ko_orange', 'isOriginal': True}]",True,64,19,False,8.4688,True,"ad_hoc,binary_search,"
6555,6555,22902,오렌지 섬 여행하기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지 섬 여행하기', 'isOriginal': True}]",True,40,20,False,2.575,True,"constructive,greedy,math,number_theory,"
6556,6556,22903,오렌지 농장 시뮬레이션,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지 농장 시뮬레이션', 'isOriginal': True}]",True,9,23,False,2.6667,True,"centroid,centroid_decomposition,data_structures,divide_and_conquer,hld,trees,trie,"
6557,6557,22904,오렌지 수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지 수', 'isOriginal': True}]",True,88,18,False,2.3523,True,"ad_hoc,constructive,math,number_theory,"
6558,6558,22905,오렌지 리프의 특별 훈련,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지 리프의 특별 훈련', 'isOriginal': True}]",True,12,23,False,2.3333,True,"data_structures,segtree,string,suffix_array,"
6559,6559,22906,장난감 오렌지 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '장난감 오렌지 만들기', 'isOriginal': True}]",True,14,26,False,3.0714,True,"data_structures,eulerian_path,graphs,hashing,link_cut_tree,mst,prefix_sum,randomization,segtree,trees,"
6560,6560,22907,오렌지 키우기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오렌지 키우기', 'isOriginal': True}]",True,26,20,False,4.1154,True,"data_structures,dp,segtree,two_pointer,"
6561,6561,22908,브루와 오렌지 나누기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '브루와 오렌지 나누기', 'isOriginal': True}]",True,21,18,False,2.1905,True,"constructive,greedy,"
6562,6562,22935,이진 딸기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이진 딸기', 'isOriginal': True}]",True,330,6,False,2.7061,True,"implementation,math,"
6563,6563,22936,주간 달력,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '주간 달력', 'isOriginal': True}]",True,51,12,False,2.6863,True,"bruteforcing,implementation,prefix_sum,"
6564,6564,22937,교수님 계산기가 고장났어요!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '교수님 계산기가 고장났어요!', 'isOriginal': True}]",True,74,9,False,2.9189,True,"arbitrary_precision,arithmetic,math,string,"
6565,6565,22938,백발백준하는 명사수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '백발백준하는 명사수', 'isOriginal': True}]",True,1009,3,False,2.0823,True,"geometry,math,pythagoras,"
6566,6566,22939,쿠키크루,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '쿠키크루', 'isOriginal': True}]",True,78,10,False,1.9487,True,"bruteforcing,implementation,"
6567,6567,22940,선형 연립 방정식,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '선형 연립 방정식', 'isOriginal': True}]",True,158,16,False,2.5949,True,"gaussian_elimination,linear_algebra,math,"
6568,6568,22941,RPG 마스터 오명진,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'RPG 마스터 오명진', 'isOriginal': True}]",True,181,9,False,7.2486,True,"math,"
6569,6569,22942,데이터 체커,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 체커', 'isOriginal': True}]",True,390,12,False,3.1564,True,"data_structures,geometry,sorting,stack,sweeping,"
6570,6570,22943,수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '수', 'isOriginal': True}]",True,114,11,False,5.6404,True,"bruteforcing,implementation,math,number_theory,primality_test,sieve,"
6571,6571,22944,죽음의 비,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '죽음의 비', 'isOriginal': True}]",True,218,13,False,6.0092,True,"backtracking,bfs,bruteforcing,graphs,graph_traversal,"
6572,6572,22945,팀 빌딩,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팀 빌딩', 'isOriginal': True}]",True,404,12,True,2.1238,True,"two_pointer,"
6573,6573,22946,원 이동하기 1,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원 이동하기 1', 'isOriginal': True}]",True,35,14,False,5.2857,True,"dfs,geometry,graphs,graph_traversal,sorting,trees,"
6574,6574,22947,실행 시간,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '실행 시간', 'isOriginal': True}]",True,35,14,False,3.0571,True,"bruteforcing,graphs,topological_sorting,"
6575,6575,22948,원 이동하기 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원 이동하기 2', 'isOriginal': True}]",True,44,13,False,2.8864,True,"bfs,data_structures,graphs,graph_traversal,stack,"
6576,6576,22949,회전 미로 탐색,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '회전 미로 탐색', 'isOriginal': True}]",True,39,16,False,2.7692,True,"bfs,graphs,graph_traversal,implementation,simulation,"
6577,6577,22950,이진수 나눗셈,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이진수 나눗셈', 'isOriginal': True}]",True,354,5,False,4.0989,True,"math,number_theory,string,"
6578,6578,22951,송이의 카드 게임,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '송이의 카드 게임', 'isOriginal': True}]",True,146,6,False,1.6027,True,"implementation,simulation,"
6579,6579,22952,permutation making,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'permutation making', 'isOriginal': True}]",True,188,8,False,1.7926,True,"constructive,math,"
